scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,9999,24000,0
1,1951.899477,-0.000004,-0.000005,0.000002,0.000004,-0.000004,-0.000005,0.000002,0.000004,nan,nan,nan,nan,nan,nan,-1,stationary,14370,24000,0
2,1951.999327,-0.000007,-0.000007,0.000002,-0.000066,-0.000007,-0.000007,0.000002,-0.000066,nan,nan,nan,nan,nan,nan,-1,stationary,16372,24000,0
3,1952.099978,-0.000005,-0.000008,0.000002,-0.000071,-0.000005,-0.000008,0.000002,-0.000071,nan,nan,nan,nan,nan,nan,-1,stationary,17565,24000,0
4,1952.199821,-0.000008,-0.000009,0.000003,-0.000096,-0.000008,-0.000009,0.000003,-0.000096,nan,nan,nan,nan,nan,nan,-1,stationary,18405,24000,0
5,1952.299657,-0.000008,-0.000013,0.000008,-0.000042,-0.000008,-0.000013,0.000008,-0.000042,nan,nan,nan,nan,nan,nan,-1,stationary,18985,24000,0
6,1952.399498,-0.000008,-0.000015,0.000007,0.000075,-0.000008,-0.000015,0.000007,0.000075,nan,nan,nan,nan,nan,nan,-1,stationary,19466,24000,0
7,1952.499356,-0.000011,-0.000015,0.000007,0.000115,-0.000011,-0.000015,0.000007,0.000115,nan,nan,nan,nan,nan,nan,-1,stationary,19837,24000,0
8,1952.599997,-0.000012,-0.000014,0.000007,0.000055,-0.000012,-0.000014,0.000007,0.000055,nan,nan,nan,nan,nan,nan,-1,stationary,20196,24000,0
9,1952.699828,-0.000011,-0.000010,0.000011,0.000047,-0.000011,-0.000010,0.000011,0.000047,nan,nan,nan,nan,nan,nan,-1,stationary,20450,24000,0
10,1952.799667,-0.000013,-0.000005,0.000014,0.000028,-0.000013,-0.000005,0.000014,0.000028,nan,nan,nan,nan,nan,nan,-1,stationary,20708,24000,0
11,1952.899509,-0.000015,-0.000004,0.000013,0.000029,-0.000015,-0.000004,0.000013,0.000029,nan,nan,nan,nan,nan,nan,-1,stationary,20998,24000,0
12,1952.999356,-0.000016,-0.000005,0.000011,0.000031,-0.000016,-0.000005,0.000011,0.000031,nan,nan,nan,nan,nan,nan,-1,stationary,21221,24000,0
13,1953.099604,-0.000017,-0.000006,0.000011,0.000025,-0.000017,-0.000006,0.000011,0.000025,nan,nan,nan,nan,nan,nan,-1,stationary,21423,24000,0
14,1953.199446,-0.000016,-0.000007,0.000009,-0.000031,-0.000016,-0.000007,0.000009,-0.000031,nan,nan,nan,nan,nan,nan,-1,stationary,21576,24000,0
