scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,4121,24000,0
1,1951.899477,-0.000004,-0.000004,0.000002,0.000004,-0.000004,-0.000004,0.000002,0.000004,nan,nan,nan,nan,nan,nan,-1,stationary,4970,24000,0
2,1951.999327,-0.000008,-0.000006,0.000002,-0.000037,-0.000008,-0.000006,0.000002,-0.000037,nan,nan,nan,nan,nan,nan,-1,stationary,5214,24000,0
3,1952.099978,-0.000008,-0.000007,0.000002,-0.000068,-0.000008,-0.000007,0.000002,-0.000068,nan,nan,nan,nan,nan,nan,-1,stationary,5338,24000,0
4,1952.199821,-0.000012,-0.000013,0.000001,-0.000070,-0.000012,-0.000013,0.000001,-0.000070,nan,nan,nan,nan,nan,nan,-1,stationary,5435,24000,0
5,1952.299657,-0.000011,-0.000015,0.000004,-0.000038,-0.000011,-0.000015,0.000004,-0.000038,nan,nan,nan,nan,nan,nan,-1,stationary,5505,24000,0
6,1952.399498,-0.000013,-0.000015,0.000002,0.000050,-0.000013,-0.000015,0.000002,0.000050,nan,nan,nan,nan,nan,nan,-1,stationary,5572,24000,0
7,1952.499356,-0.000016,-0.000015,0.000003,0.000090,-0.000016,-0.000015,0.000003,0.000090,nan,nan,nan,nan,nan,nan,-1,stationary,5625,24000,0
8,1952.599997,-0.000016,-0.000014,0.000003,0.000022,-0.000016,-0.000014,0.000003,0.000022,nan,nan,nan,nan,nan,nan,-1,stationary,5670,24000,0
9,1952.699828,-0.000014,-0.000010,0.000008,0.000022,-0.000014,-0.000010,0.000008,0.000022,nan,nan,nan,nan,nan,nan,-1,stationary,5700,24000,0
