scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,2976,24000,0
1,1951.899477,-0.000004,-0.000004,0.000002,0.000004,-0.000004,-0.000004,0.000002,0.000004,nan,nan,nan,nan,nan,nan,-1,stationary,3486,24000,0
2,1951.999327,-0.000007,-0.000005,0.000002,-0.000037,-0.000007,-0.000005,0.000002,-0.000037,nan,nan,nan,nan,nan,nan,-1,stationary,3621,24000,0
3,1952.099978,-0.000007,-0.000006,0.000002,-0.000052,-0.000007,-0.000006,0.000002,-0.000052,nan,nan,nan,nan,nan,nan,-1,stationary,3685,24000,0
4,1952.199821,-0.000009,-0.000011,0.000002,-0.000071,-0.000009,-0.000011,0.000002,-0.000071,nan,nan,nan,nan,nan,nan,-1,stationary,3744,24000,0
5,1952.299657,-0.000008,-0.000014,0.000007,-0.000047,-0.000008,-0.000014,0.000007,-0.000047,nan,nan,nan,nan,nan,nan,-1,stationary,3779,24000,0
6,1952.399498,-0.000006,-0.000011,0.000008,0.000011,-0.000006,-0.000011,0.000008,0.000011,nan,nan,nan,nan,nan,nan,-1,stationary,3810,24000,0
7,1952.499356,-0.000008,-0.000009,0.000010,0.000070,-0.000008,-0.000009,0.000010,0.000070,nan,nan,nan,nan,nan,nan,-1,stationary,3844,24000,0
8,1952.599997,-0.000007,-0.000008,0.000010,0.000008,-0.000007,-0.000008,0.000010,0.000008,nan,nan,nan,nan,nan,nan,-1,stationary,3872,24000,0
9,1952.699828,-0.000005,-0.000003,0.000013,0.000003,-0.000005,-0.000003,0.000013,0.000003,nan,nan,nan,nan,nan,nan,-1,stationary,3882,24000,0
10,1952.799667,-0.000008,-0.000001,0.000016,-0.000014,-0.000008,-0.000001,0.000016,-0.000014,nan,nan,nan,nan,nan,nan,-1,stationary,3911,24000,0
11,1952.899509,-0.000013,-0.000007,0.000018,0.000005,-0.000013,-0.000007,0.000018,0.000005,nan,nan,nan,nan,nan,nan,-1,stationary,3971,24000,0
