scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1951.799651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,8153,24000,0
1,1951.899477,-0.000004,-0.000004,0.000002,0.000004,-0.000004,-0.000004,0.000002,0.000004,nan,nan,nan,nan,nan,nan,-1,stationary,11167,24000,0
2,1951.999327,-0.000008,-0.000005,0.000002,-0.000037,-0.000008,-0.000005,0.000002,-0.000037,nan,nan,nan,nan,nan,nan,-1,stationary,12451,24000,0
3,1952.099978,-0.000007,-0.000006,0.000002,-0.000065,-0.000007,-0.000006,0.000002,-0.000065,nan,nan,nan,nan,nan,nan,-1,stationary,13234,24000,0
4,1952.199821,-0.000011,-0.000012,0.000002,-0.000070,-0.000011,-0.000012,0.000002,-0.000070,nan,nan,nan,nan,nan,nan,-1,stationary,13753,24000,0
5,1952.299657,-0.000010,-0.000016,0.000007,-0.000047,-0.000010,-0.000016,0.000007,-0.000047,nan,nan,nan,nan,nan,nan,-1,stationary,14112,24000,0
6,1952.399498,-0.000010,-0.000014,0.000006,0.000070,-0.000010,-0.000014,0.000006,0.000070,nan,nan,nan,nan,nan,nan,-1,stationary,14389,24000,0
7,1952.499356,-0.000012,-0.000013,0.000007,0.000110,-0.000012,-0.000013,0.000007,0.000110,nan,nan,nan,nan,nan,nan,-1,stationary,14619,24000,0
8,1952.599997,-0.000011,-0.000011,0.000007,0.000051,-0.000011,-0.000011,0.000007,0.000051,nan,nan,nan,nan,nan,nan,-1,stationary,14848,24000,0
9,1952.699828,-0.000009,-0.000006,0.000011,0.000043,-0.000009,-0.000006,0.000011,0.000043,nan,nan,nan,nan,nan,nan,-1,stationary,14997,24000,0
10,1952.799667,-0.000010,-0.000003,0.000014,0.000025,-0.000010,-0.000003,0.000014,0.000025,nan,nan,nan,nan,nan,nan,-1,stationary,15165,24000,0
11,1952.899509,-0.000016,-0.000008,0.000016,0.000045,-0.000016,-0.000008,0.000016,0.000045,nan,nan,nan,nan,nan,nan,-1,stationary,15339,24000,0
